"PointID","x","y","z","Pressure","Velocity_x","Velocity_y","Velocity_z"
169, 1.263712527611681e+00, 5.166666666010684e+00, 3.791816711727355e-02, 4.168516980263421e-01, 9.225403426119337e-02, 6.938413979764954e-02, -8.792136553990828e-03
170, 1.250583923204481e+00, 5.499999999301696e+00, 5.023865648155401e-02, 3.999341233830456e-01, 1.339289309389617e-01, 1.311775447536157e-01, -9.586710346514064e-03
171, 1.237455318797305e+00, 5.833333332592709e+00, 6.255914584583470e-02, 5.615912443750423e-01, 2.011084158708475e-01, 1.911403652265596e-02, -2.163546926224660e-02
172, 1.224326714390138e+00, 6.166666665883724e+00, 7.487963521011556e-02, 4.823825953163167e-01, 2.494309731444626e-01, -4.943216965525254e-02, -3.747278996632547e-02
173, 1.211198109982962e+00, 6.499999999174742e+00, 8.720012457439635e-02, 4.552406723086195e-01, 1.770697964905797e-01, -5.613528110915862e-02, -2.577254689549695e-02
174, 1.198069505575762e+00, 6.833333332465753e+00, 9.952061393867674e-02, 4.280961644820231e-01, 1.590542728735370e-01, -2.554322249496271e-02, -2.225645140503667e-02
175, 1.184940901168521e+00, 7.166666665756764e+00, 1.118411033029567e-01, 5.024105885653516e-01, 2.725729008987331e-01, -6.209893028269161e-02, -4.244464352522775e-02
176, 1.177397854675513e+00, 7.499999999047772e+00, 1.228628622984008e-01, 3.637788107066907e-01, 2.776760229434095e-01, -1.020619343615703e-01, -6.839492714644835e-02
177, 1.173333940222064e+00, 7.833333332338786e+00, 1.395630729749816e-01, -6.425456364075335e-02, -1.105528596998789e-02, -7.294802383318587e-02, -2.551805872748977e-01
178, 1.163684467854381e+00, 8.166666665629798e+00, 1.575620140204550e-01, -7.752886808953356e-02, -8.517271317719304e-03, -1.394066822820360e-02, -1.709723574591090e-01
179, 1.154034995486739e+00, 8.499999998920808e+00, 1.755609550659694e-01, -4.387050458957950e-02, -1.389518099541019e-02, -1.329608391544312e-02, -2.731981328884933e-01
180, 1.144385523119122e+00, 8.833333332211822e+00, 1.935598961115086e-01, -5.639504157865548e-02, -1.204505087391203e-02, 6.236691792268028e-02, -1.920161119565168e-01
181, 1.134736050751513e+00, 9.166666665502833e+00, 2.115588371570560e-01, -5.235736649681101e-02, -1.163232321562880e-02, 7.920706085670313e-02, -1.739295172741100e-01
182, 1.125086578383895e+00, 9.499999998793843e+00, 2.295577782025952e-01, -1.030053176475738e-01, -8.594791786114091e-03, 1.081453930230181e-02, -1.574408325332055e-01
183, 1.115437106016254e+00, 9.833333332084855e+00, 2.475567192481097e-01, -1.727253178489641e-01, 1.006382261063559e-03, 7.888342878791015e-02, 6.703510921561208e-02
184, 1.105787633648571e+00, 1.016666666537587e+01, 2.655556602935830e-01, -1.389705282750827e-01, -6.499361835311766e-03, -7.043088989017901e-03, -1.282858978477554e-01
185, 1.162305434383464e+00, 7.833333332338778e+00, 1.421273746395871e-01, 4.538213542103381e-01, 1.063400052288445e-01, -7.693524902520253e-02, -1.748648064952664e-02
186, 1.152798572005763e+00, 8.166666665629789e+00, 1.600931566118807e-01, 3.597983812799475e-01, 1.477112479839242e-01, 3.023430152624337e-02, -1.377871914176390e-02
187, 1.143291709628103e+00, 8.499999998920803e+00, 1.780589385841335e-01, 3.382415471203069e-01, 1.174343068855349e-01, 4.063717183937440e-03, -1.645281626218315e-02
188, 1.133784847250467e+00, 8.833333332211819e+00, 1.960247205563616e-01, 2.294885398409164e-01, 1.717725730415106e-01, 5.644830373963607e-02, -1.452749299188684e-02
189, 1.124277984872840e+00, 9.166666665502836e+00, 2.139905025285814e-01, 2.671161368563378e-01, 1.232562869642525e-01, 3.416507457067532e-02, -1.322062162994609e-02
190, 1.114771122495205e+00, 9.499999998793852e+00, 2.319562845008096e-01, 3.029344612694423e-01, 1.791515915055248e-01, 1.150693308734355e-01, -1.623756410011304e-02
191, 1.105264260117545e+00, 9.833333332084866e+00, 2.499220664730623e-01, 4.064214285117913e-01, 1.353615866790385e-01, 1.239430885391095e-02, -1.749738627639616e-02
192, 1.095757397739844e+00, 1.016666666537588e+01, 2.678878484453561e-01, 2.657833806920280e-01, 1.113644902976328e-01, -3.565780856981851e-02, -1.600202127069211e-02
193, 1.091194348321403e+00, 1.049999999866688e+01, 2.847041158781157e-01, 3.420694017644046e-01, 2.188195796534336e-01, 9.874074478710354e-03, -5.034412731717967e-02
194, 1.079576508408266e+00, 1.083333333195790e+01, 3.077634860256265e-01, -9.050851558445977e-02, 1.463556974862724e-02, 4.891783351305836e-02, -1.620926680563738e-01
195, 1.063014855535702e+00, 1.116666666524891e+01, 3.319723707123116e-01, -1.200034271195075e-01, 6.620447699986863e-02, 1.027782617596045e-01, -2.286240358404642e-01
196, 1.046453202663138e+00, 1.149999999853992e+01, 3.561812553990376e-01, 6.515520016873623e-03, 1.406907678307232e-01, 5.989429802157525e-02, -3.019726980000532e-01
197, 1.029891549790574e+00, 1.183333333183093e+01, 3.803901400857881e-01, -3.367569143436790e-02, 2.141672260590692e-01, 1.904001225506116e-02, -3.507944148586943e-01
198, 1.013329896918011e+00, 1.216666666512194e+01, 4.045990247725467e-01, -6.867252301246529e-02, 3.007473775147748e-01, 1.389132792640339e-02, -4.103830156492816e-01
199, 9.967682440454468e-01, 1.249999999841295e+01, 4.288079094592973e-01, -9.436173083181493e-02, 2.934361199122801e-01, -4.562700543426006e-02, -3.504407392124881e-01
200, 9.802065911728830e-01, 1.283333333170396e+01, 4.530167941460232e-01, -1.943444539889709e-02, 3.376358105123986e-01, -5.108253311873703e-02, -3.633409034305625e-01
201, 9.636449383003192e-01, 1.316666666499497e+01, 4.772256788327082e-01, -9.791768322747946e-03, 4.380382855698675e-01, -9.341603647825762e-02, -4.341736536786572e-01
202, 1.069235037870212e+00, 1.083333333195789e+01, 3.102107261752468e-01, 4.620897372224835e-01, 1.513312590065300e-01, 4.711107589419408e-02, -1.568496013277701e-02
203, 1.052219540378280e+00, 1.116666666524890e+01, 3.345678219327292e-01, 1.724796648451623e-01, 2.361663590885271e-01, 5.686755550860079e-02, -2.111094260468738e-02
204, 1.035204042886307e+00, 1.149999999853992e+01, 3.589249176901704e-01, 2.243032130344281e-01, 2.783154232320105e-01, 2.557160573710607e-02, -2.498576660456504e-02
205, 1.018188545394310e+00, 1.183333333183093e+01, 3.832820134475870e-01, 6.235650895847608e-02, 3.804603223028076e-01, 6.195928889167816e-02, -4.039504062591934e-02
206, 1.001173047902304e+00, 1.216666666512194e+01, 4.076391092049952e-01, 9.025437979940802e-02, 3.836406564572635e-01, 7.750114195848315e-03, -5.590603018776945e-02
207, 9.841575504103066e-01, 1.249999999841295e+01, 4.319962049624116e-01, -8.474960488492628e-02, 3.855372343301960e-01, -5.348174178045508e-02, -5.461592047382120e-02
208, 9.671420529183341e-01, 1.283333333170397e+01, 4.563533007198528e-01, 9.351819953823877e-02, 4.967471001509859e-01, -7.746090290044545e-02, -1.448839011679568e-01
209, 9.501265554264023e-01, 1.316666666499498e+01, 4.807103964773351e-01, 1.864842213735080e-01, 5.703757740205817e-01, -9.993515537589602e-02, -1.148594821783085e-01
210, 9.400971716811576e-01, 1.349999999828599e+01, 5.032510278771661e-01, 1.636143295503500e-01, 5.748648146032380e-01, -4.580649486051056e-02, -1.524020420323345e-01
211, 9.158816257423480e-01, 1.383333333157701e+01, 5.322726826240880e-01, -7.324825252134214e-02, 4.004495545697819e-01, -2.391231447354895e-02, -3.834200113455489e-01
212, 8.846799660568840e-01, 1.416666666486802e+01, 5.631108017288395e-01, -1.810362768502655e-01, 2.843970906201929e-01, -6.115104014179196e-02, -3.015479506714042e-01
213, 8.534783063713791e-01, 1.449999999815903e+01, 5.939489208335906e-01, -1.192064911588065e-01, 2.816980216647029e-01, -7.953962117065562e-02, -3.367184587251080e-01
214, 8.222766466858500e-01, 1.483333333145004e+01, 6.247870399383415e-01, -6.300881506497524e-02, 2.559404458784137e-01, -8.366471309943119e-02, -3.539612509244190e-01
215, 7.910749870003129e-01, 1.516666666474105e+01, 6.556251590430924e-01, 4.506521630891043e-02, 2.266855359262034e-01, -7.913727119420625e-03, -3.817946463713580e-01
216, 7.598733273147835e-01, 1.549999999803206e+01, 6.864632781478435e-01, -1.239207733592478e-01, 8.315553748144755e-02, 5.440613333821851e-02, -1.864565874285128e-01
217, 7.286716676292788e-01, 1.583333333132306e+01, 7.173013972525946e-01, 3.792175646044759e-02, 2.260609055872626e-02, 5.137742258512571e-02, -8.105710523401488e-02
218, 6.974700079438151e-01, 1.616666666461408e+01, 7.481395163573461e-01, 1.165777804559101e-01, 4.626970538604253e-02, 1.025401341198230e-01, -3.233752587484212e-01
219, 9.016200157232291e-01, 1.383333333157699e+01, 5.355065206176413e-01, 2.186798070674557e-02, 5.799273946086507e-01, -2.129143136460084e-02, -6.165441049853380e-02
220, 8.701289735119864e-01, 1.416666666486800e+01, 5.659455490003510e-01, 3.604606267202394e-02, 4.461432482544723e-01, -2.770591499384104e-02, -7.865053806143542e-02
221, 8.386379313007839e-01, 1.449999999815901e+01, 5.963845773830203e-01, -7.892396409384455e-03, 3.853241284968857e-01, -3.799146014988680e-02, -3.123001281245002e-02
222, 8.071468890896057e-01, 1.483333333145004e+01, 6.268236057656655e-01, 4.151541510930794e-02, 3.816035814416101e-01, -7.906107128706542e-02, -3.481984697445031e-02
223, 7.756558468784356e-01, 1.516666666474106e+01, 6.572626341483025e-01, 3.662860008568604e-01, 3.337420784321572e-01, 1.812518111991313e-02, -2.282770102354276e-02
224, 7.441648046672575e-01, 1.549999999803207e+01, 6.877016625309474e-01, 3.582567259230175e-01, 4.404556731533600e-01, 1.188954751688294e-01, -6.398292012329777e-02
225, 7.126737624560551e-01, 1.583333333132309e+01, 7.181406909136167e-01, 4.230522783486623e-01, 3.752353654692684e-01, 1.075484666289075e-01, -1.551868965672046e-02
226, 6.811827202448123e-01, 1.616666666461410e+01, 7.485797192963264e-01, 5.249205323382222e-01, 2.480501425891798e-01, 1.262762856917584e-01, 2.125153599688001e-03
227, 6.579800131459598e-01, 1.649999999790510e+01, 7.789981915703448e-01, 4.760017777107987e-01, 3.369746915773774e-01, 1.420994447288421e-01, 1.318314148570982e-02
228, 3.644812875413937e-01, -1.649999999790510e+01, 7.840553031169231e-01, 2.094195424965810e-01, 6.776530559559917e-01, -1.986994846576130e-01, 3.030801372251453e-01
229, 6.805809945939242e-01, -1.616666666461409e+01, 7.538206494646256e-01, 1.999871117884913e-01, 6.501331060450576e-01, 3.096834368085705e-02, -1.341633194498317e-01
230, 7.112057685853691e-01, -1.583333333132308e+01, 7.235747783377990e-01, 6.388116482045307e-02, 2.926556679026156e-01, -1.406260615519622e-02, -6.114204606797882e-02
231, 7.418305425768141e-01, -1.549999999803206e+01, 6.933289072109726e-01, 1.417867305318214e-01, 3.062602664983357e-01, 6.337839623220397e-02, -1.128749776133691e-01
232, 7.724553165682592e-01, -1.516666666474105e+01, 6.630830360841462e-01, 4.007680931764597e-02, 3.096774175734754e-01, 1.541189130424970e-01, -1.211773566629390e-01
233, 8.030800905597043e-01, -1.483333333145004e+01, 6.328371649573197e-01, -1.260020699762858e-01, 3.464137398818543e-01, 1.492816493621129e-01, -1.351379818722311e-01
234, 8.337048645511496e-01, -1.449999999815903e+01, 6.025912938304930e-01, -2.087422891615185e-01, 4.700096758796510e-01, 1.369814604516851e-01, -1.563436051053777e-01
235, 8.643296385425946e-01, -1.416666666486802e+01, 5.723454227036664e-01, -2.235067759350041e-01, 3.322735947006482e-01, 5.968564666728107e-02, -1.317209856455561e-01
236, 8.949544125340398e-01, -1.383333333157700e+01, 5.420995515768398e-01, -1.911738853538320e-01, 3.965240967817478e-01, -4.105699923034163e-02, -1.536412969503262e-01
237, 5.978775743645144e-01, -1.349999999828599e+01, 5.268552014245504e-01, -1.270070253581007e-01, 6.709059310603434e-01, 8.990113628625753e-03, -2.443805997035317e-02
238, 2.611842330287010e-01, -1.349999999828599e+01, 5.244980839505203e-01, 5.436030918680190e-02, 4.148870696303738e-01, 5.883008227722457e-02, -3.215744250226236e-01
239, 2.741453027612658e-01, -1.349999999828599e+01, 6.311263632938879e-01, -1.210740218730115e-01, 9.698177764862397e-01, 2.749679522984697e-02, 2.774420395498174e-01
240, 6.086364642320595e-01, -1.349999999828599e+01, 6.243829679517178e-01, -5.524768628545000e-01, 8.919197172835398e-01, 9.182429405384922e-03, -2.098700838233732e-01
241, 9.434519998805838e-01, -1.316666666499497e+01, 4.871326062987835e-01, 3.029962302890351e-02, 5.326875887320197e-01, -7.948049756379476e-02, -2.122929306815248e-01
242, 9.613248132357400e-01, -1.283333333170395e+01, 4.624115321474968e-01, -1.147481619999047e-02, 4.489105902229147e-01, -2.601203154610554e-02, -1.811685807693738e-01
243, 9.791976265909370e-01, -1.249999999841294e+01, 4.376904579961693e-01, -6.890505019200532e-02, 3.232788079619936e-01, -5.852770092330814e-02, -1.271599172475784e-01
244, 9.970704399461587e-01, -1.216666666512194e+01, 4.129693838448173e-01, -5.561215952507092e-02, 3.013494843415993e-01, -8.283869789781413e-02, -1.165824231997231e-01
245, 1.014943253301388e+00, -1.183333333183093e+01, 3.882483096934571e-01, -6.883992360920441e-02, 2.748476701879634e-01, -8.850679623191418e-02, -1.058300699899942e-01
246, 1.032816066656610e+00, -1.149999999853993e+01, 3.635272355421052e-01, -3.046513546350634e-02, 2.419797855535181e-01, -4.907148000805039e-02, -9.355535429442460e-02
247, 1.050688880011807e+00, -1.116666666524892e+01, 3.388061613907777e-01, 9.086180797268763e-04, 1.747454700478310e-01, -3.008524554978673e-02, -6.843440425668214e-02
248, 1.068561693366963e+00, -1.083333333195790e+01, 3.140850872394909e-01, 1.329026436861752e-01, 8.967995177577782e-02, 1.005261099481164e-02, -3.628714143303129e-02
249, 7.832669014911772e-01, -1.049999999866688e+01, 3.136451669445136e-01, -1.635200213957273e-02, 4.005002097836018e-01, 7.483824192971016e-02, -2.154891006502411e-02
250, 4.781079769862041e-01, -1.049999999866688e+01, 3.165848266987335e-01, -1.417253962921621e-01, 6.347391693186644e-01, 1.046128611925960e-01, -9.438190473539010e-02
251, 1.729856570790095e-01, -1.049999999866688e+01, 3.111919294038362e-01, 1.112700857896005e-01, 7.691819817574765e-01, 0.000000000000000e+00, -8.128653653845500e-03
252, 2.015051201608233e-01, -1.049999999866688e+01, 4.334489330597007e-01, 2.618048253746960e-02, 3.093387086985416e-01, 4.090344720077704e-01, 1.049300511890587e-03
253, 5.040179293370972e-01, -1.049999999866688e+01, 4.603610664675075e-01, -4.604769900282518e-01, 5.035219281211643e-01, 8.797050218673437e-02, -2.305201931767070e-02
254, 8.022102091605727e-01, -1.049999999866688e+01, 4.004511540826338e-01, -1.630357606985474e-01, 3.675462877271243e-01, 3.269214696117852e-02, -1.121110215198070e-01
255, 1.095944022533154e+00, -1.016666666537587e+01, 2.714488616352027e-01, 8.133940869438137e-02, 1.015412541027622e-01, 6.976327203908721e-02, -4.379848640928003e-02
256, 1.105453538344188e+00, -9.833333332084859e+00, 2.535337101821440e-01, 4.166841408141166e-02, 1.886806521830830e-01, 5.864964211285392e-03, -7.634169695307384e-02
257, 1.114963054155181e+00, -9.499999998793847e+00, 2.356185587290851e-01, 1.699370172321626e-01, 1.166299342572768e-01, -2.810144033247540e-02, -4.570132918923001e-02
258, 1.124472569966149e+00, -9.166666665502834e+00, 2.177034072760263e-01, 1.398466526050756e-01, 5.740157111103314e-02, 2.641680950649103e-02, -2.423540171291144e-02
259, 1.133982085777109e+00, -8.833333332211819e+00, 1.997882558229673e-01, -8.286875130801652e-02, 3.958500798565008e-02, 1.366555003732013e-02, -1.650522965701617e-02
260, 1.143491601588078e+00, -8.499999998920805e+00, 1.818731043699086e-01, -4.078213471244906e-02, 6.853462986240889e-02, -1.435900520078711e-01, -2.137958446380326e-02
261, 1.153001117399070e+00, -8.166666665629794e+00, 1.639579529168498e-01, 1.726084754201563e-01, 6.518876562396635e-02, -1.307985736760848e-01, -2.074418082984320e-02
262, 1.162510633210104e+00, -7.833333332338784e+00, 1.460428014637911e-01, 2.469269973777895e-01, 1.099494935060197e-01, -5.500072061782427e-02, -4.201585948637752e-02
263, 8.294990568013558e-01, -7.499999999047773e+00, 1.555606844129616e-01, -2.496605307341522e-02, 6.100000605144986e-01, 2.629346497021794e-02, -2.752289170972930e-02
264, 4.847281568569233e-01, -7.499999999047773e+00, 1.588819346214222e-01, -1.605170824302735e-01, 7.397707431967755e-01, -3.653355285858453e-03, -5.421916145637560e-02
265, 1.399986126944884e-01, -7.499999999047771e+00, 1.527889977756000e-01, -1.766126939759349e-01, 5.978084355125683e-01, 1.256897487312497e-01, -3.080324330687880e-01
266, 1.722201229528426e-01, -7.499999999047773e+00, 2.909159015251997e-01, -2.754557767414562e-01, 6.741830435357181e-01, -1.048150262723607e-01, 3.057202993772681e-01
267, 5.140014220499355e-01, -7.499999999047771e+00, 3.213214361345518e-01, -5.465215840948755e-01, 7.818474570292749e-01, 5.426517368944144e-02, -6.412806076678761e-02
268, 8.509013533101004e-01, -7.499999999047773e+00, 2.536347557017899e-01, -1.826169149225849e-01, 5.293061367578853e-01, 3.409863459659890e-02, -1.647854990034844e-01
269, 1.185151210310563e+00, -7.166666665756757e+00, 1.158540407569803e-01, 1.414216724366943e-01, 9.315355492333791e-02, 1.415898512741954e-01, -4.080578596964887e-02
270, 1.198282271599988e+00, -6.833333332465743e+00, 1.035804315032276e-01, 7.406825407186360e-02, 1.009862315960507e-01, 7.222555611449788e-02, -4.191597224624838e-02
271, 1.211413332889454e+00, -6.499999999174732e+00, 9.130682224947463e-02, 1.095866853083642e-01, 9.613107937219348e-02, -3.489272237587608e-02, -3.793378995997571e-02
272, 1.224544394178944e+00, -6.166666665883722e+00, 7.903321299572141e-02, 1.002934641695055e-01, 5.714453689356120e-02, 3.657522064570321e-02, -2.376750685351122e-02
273, 1.237675455468443e+00, -5.833333332592712e+00, 6.675960374196814e-02, 8.857008392500017e-02, 8.603433982817793e-02, -2.643941679526836e-03, -3.458372877229879e-02
274, 1.250806516757934e+00, -5.499999999301703e+00, 5.448599448821496e-02, 1.097670290935613e-01, 9.986043953960169e-02, -2.348795273876561e-02, -3.964141441859205e-02
275, 1.263937578047399e+00, -5.166666666010689e+00, 4.221238523446191e-02, 1.716856092535300e-01, 2.244261223565187e-01, -1.625389456796135e-02, -8.925776215486775e-02
276, 1.277068639336824e+00, -4.833333332719677e+00, 2.993877598070925e-02, 1.749400771576479e-01, 7.111068124578936e-02, -8.386849898026733e-03, -2.899364342167798e-02
